"","treatment","longevity","S","I","R","avgS","avgI","avgR","maxI","tmaxI","quality0"
"event.times","+high",20,0.88,0,0.12,0.874059405940594,0,0.125940594059406,0.01,"0",0.790332873898875
"event.times1","+low",20,0.61,0,0.39,0.668613861386139,0,0.331386138613861,0.01,"0",0.746650943709439
"event.times2","full",20,0.79,0,0.21,0.791584158415842,0,0.208415841584158,0.01,"0",1.5454447340511
"event.times3","low.var",20,0.82,0,0.18,0.84039603960396,0,0.15960396039604,0.02,"2.87331337794741",1.02394219461573
"event.times4","+high",20,0.89,0,0.11,0.895346534653465,0,0.104653465346535,0.01,"0",0.794066092910644
"event.times5","+low",20,0.64,0,0.36,0.593663366336634,0,0.406336633663366,0.01,"0",0.48553069339276
"event.times6","full",20,0.76,0,0.24,0.76970297029703,0,0.23029702970297,0.03,"15.9858339702181",1.36355100188097
"event.times7","low.var",20,0.78,0,0.22,0.814653465346535,0,0.185346534653465,0.02,"1.28075102505181",1.05223921238213
"event.times8","+high",20,0.9,0,0.1,0.888316831683168,0,0.111683168316832,0.01,"0",0.944618500550003
"event.times9","+low",20,0.62,0,0.38,0.612871287128713,0,0.387128712871287,0.01,"0",1.13279314635203
"event.times10","full",20,0.79,0,0.21,0.801287128712871,0,0.198712871287129,0.01,"0",0.6386495746849
"event.times11","low.var",20,0.89,0,0.11,0.839108910891089,0,0.160891089108911,0.01,"0",1.1581697313431
"event.times12","+high",20,0,0.46,0.54,0,0.584554455445545,0.415445544554455,0.7,"128.290412781931",1.41308211029412
"event.times13","+low",20,0.66,0,0.34,0.621386138613861,0,0.378613861386139,0.01,"0",0.611621844900222
"event.times14","full",20,0.84,0,0.16,0.828910891089109,0,0.171089108910891,0.01,"0",1.24479478897981
"event.times15","low.var",20,0.79,0,0.21,0.825049504950495,0,0.174950495049505,0.03,"5.44150906693662",1.02766846019437
"event.times16","+high",20,0.38,0.33,0.29,0.376633663366337,0.338415841584158,0.284950495049505,0.56,"113.5699259837",0.894494158137302
"event.times17","+low",20,0.75,0,0.25,0.722475247524752,0,0.277524752475248,0.01,"0",0.442718727236227
"event.times18","full",20,0.82,0,0.18,0.818217821782178,0,0.181782178217822,0.01,"0",1.65706772732936
"event.times19","low.var",20,0.89,0,0.11,0.803267326732673,0,0.196732673267327,0.01,"0",1.14431841633751
"event.times20","+high",20,0.28,0.39,0.33,0.283762376237624,0.376633663366337,0.33960396039604,0.56,"114.62268763462",0.785517343939517
"event.times21","+low",20,0.68,0,0.32,0.621584158415842,0,0.378415841584158,0.01,"0",0.487629953721733
"event.times22","full",20,0.77,0,0.23,0.773168316831683,0,0.226831683168317,0.01,"0",0.895449265570505
"event.times23","low.var",20,0.83,0,0.17,0.817722772277228,0,0.182277227722772,0.01,"0",0.841468096361839
"event.times24","+high",20,0.85,0,0.15,0.881089108910891,0,0.118910891089109,0.04,"5.78537215941673",1.64422494379373
"event.times25","+low",20,0.74,0,0.26,0.681980198019802,0,0.318019801980198,0.02,"7.03706964310878",0.684044774724458
"event.times26","full",20,0.7,0,0.3,0.701584158415842,0,0.298415841584158,0.01,"0",0.491474431934249
"event.times27","low.var",20,0.86,0,0.14,0.836831683168317,0,0.163168316831683,0.01,"0",1.03934386817605
"event.times28","+high",20,0.9,0,0.1,0.858613861386139,0,0.141386138613861,0.01,"0",1.47070978171139
"event.times29","+low",20,0.56,0,0.44,0.616237623762376,0,0.383762376237624,0.01,"0",1.08021596484556
"event.times30","full",20,0.81,0,0.19,0.804257425742574,0,0.195742574257426,0.01,"0",0.490147190137868
"event.times31","low.var",20,0.87,0,0.13,0.827623762376238,0,0.172376237623762,0.15,"34.5019038352759",0.968600669835367
"event.times32","+high",20,0.92,0,0.08,0.875049504950495,0,0.124950495049505,0.01,"0",0.774802036277716
"event.times33","+low",20,0.62,0,0.38,0.636633663366337,0,0.363366336633663,0.02,"3.70541365298505",0.84043580347559
"event.times34","full",20,0.88,0,0.12,0.841980198019802,0,0.158019801980198,0.01,"0",1.34023106726507
"event.times35","low.var",20,0.85,0,0.15,0.85,0,0.15,0.1,"23.3828794107481",1.02591165375432
"event.times36","+high",20,0.01,0.63,0.36,0.0295049504950495,0.57960396039604,0.390891089108911,0.7,"81.7770047550671",1.75726899482199
"event.times37","+low",20,0.67,0,0.33,0.63990099009901,0,0.36009900990099,0.07,"8.81390451336013",0.814927560659367
"event.times38","full",20,0.75,0,0.25,0.771584158415842,0,0.228415841584158,0.01,"0",1.44513771923756
"event.times39","low.var",20,0.82,0,0.18,0.780594059405941,0,0.219405940594059,0.01,"0",0.755057109970045
"event.times40","+high",20,0.88,0,0.12,0.881980198019802,0,0.118019801980198,0.01,"0",0.777141039557563
"event.times41","+low",20,0.77,0,0.23,0.681485148514852,0,0.318514851485149,0.01,"0",0.697962181463678
"event.times42","full",20,0.82,0,0.18,0.795841584158416,0,0.204158415841584,0.05,"8.05436274651817",1.32379722789037
"event.times43","low.var",20,0.85,0,0.15,0.836930693069307,0,0.163069306930693,0.04,"7.13383081965348",1.23935228783835
"event.times44","+high",20,0.89,0,0.11,0.89970297029703,0,0.10029702970297,0.02,"0.0719119129122325",0.899872306179579
"event.times45","+low",20,0.63,0,0.37,0.61950495049505,0,0.38049504950495,0.03,"4.52392652028227",0.670571556210448
"event.times46","full",20,0.71,0,0.29,0.765841584158416,0,0.234158415841584,0.02,"1.00495703876899",0.820196030234034
"event.times47","low.var",20,0.87,0,0.13,0.862673267326733,0,0.137326732673267,0.02,"4.74631871489934",1.12619607178973
"event.times48","+high",20,0.87,0,0.13,0.861881188118812,0,0.138118811881188,0.02,"1.13156406895537",1.44024382858627
"event.times49","+low",20,0.7,0,0.3,0.65009900990099,0,0.34990099009901,0.01,"0",0.504538406038399
"event.times50","full",20,0.72,0,0.28,0.766336633663366,0,0.233663366336634,0.04,"10.1071379493516",1.12600368379321
"event.times51","low.var",20,0.82,0,0.18,0.870891089108911,0,0.129108910891089,0.14,"9.83268635937873",1.08774412926133
"event.times52","+high",20,0,0.55,0.45,0,0.597326732673267,0.402673267326733,0.76,"120.158742721448",1.15341056544117
"event.times53","+low",20,0.66,0,0.34,0.675841584158416,0,0.324158415841584,0.03,"8.37214382500263",0.951893491757309
"event.times54","full",20,0.74,0,0.26,0.738811881188119,0,0.261188118811881,0.12,"28.5018919430334",1.62186491695884
"event.times55","low.var",20,0.96,0,0.04,0.793069306930693,0,0.206930693069307,0.01,"0",0.796951469829037
"event.times56","+high",20,0.88,0,0.12,0.89029702970297,0,0.10970297029703,0.01,"0",1.32403079557084
"event.times57","+low",20,0.66,0,0.34,0.664752475247525,0,0.335247524752475,0.01,"0",1.07834698591643
"event.times58","full",20,0.75,0,0.25,0.753762376237624,0,0.246237623762376,0.2,"131.33676051437",1.2338072124422
"event.times59","low.var",20,0.78,0,0.22,0.826138613861386,0,0.173861386138614,0.01,"0",0.838069385563168
"event.times60","+high",20,0.16,0.45,0.39,0.184851485148515,0.419207920792079,0.395940594059406,0.54,"137.515101916993",0.947673741201061
"event.times61","+low",20,0.74,0,0.26,0.71980198019802,0,0.28019801980198,0.02,"1.78948976508888",1.06381828744612
"event.times62","full",20,0.76,0,0.24,0.712673267326733,0,0.287326732673267,0.02,"0.403378959183562",0.432684690537582
"event.times63","low.var",20,0.8,0,0.2,0.858811881188119,0,0.141188118811881,0.08,"16.8510740398885",0.849122281097477
"event.times64","+high",20,0.9,0,0.1,0.907128712871287,0,0.0928712871287129,0.02,"0.0420185273671257",1.41651549940529
"event.times65","+low",20,0.68,0,0.32,0.695247524752475,0,0.304752475247525,0.01,"0",0.443533745450529
"event.times66","full",20,0.68,0.03,0.29,0.724356435643564,0.0449504950495049,0.230693069306931,0.26,"106.266775923504",0.724403221937693
"event.times67","low.var",20,0.81,0,0.19,0.844059405940594,0,0.155940594059406,0.01,"0",0.787519417214542
"event.times68","+high",20,0.9,0,0.1,0.917029702970297,0,0.082970297029703,0.03,"1.12311387862368",1.7533951052069
"event.times69","+low",20,0.63,0,0.37,0.70980198019802,0,0.29019801980198,0.01,"0",0.452559183732189
"event.times70","full",20,0.83,0,0.17,0.80009900990099,0,0.19990099009901,0.07,"2.71865044425358",1.43030073133881
"event.times71","low.var",20,0.83,0,0.17,0.877128712871287,0,0.122871287128713,0.02,"0.24780762792043",1.06398876866894
"event.times72","+high",20,0.21,0.3,0.49,0.202871287128713,0.359504950495049,0.437623762376238,0.58,"82.9583841301504",1.44275502934117
"event.times73","+low",20,0.69,0,0.31,0.691782178217822,0,0.308217821782178,0.01,"0",0.47755165854913
"event.times74","full",20,0.43,0.16,0.41,0.476138613861386,0.185940594059406,0.337920792079208,0.33,"164.640792617597",0.974027670242596
"event.times75","low.var",20,0.84,0,0.16,0.86,0,0.14,0.05,"8.83002408513762",0.942535684718496
"event.times76","+high",20,0.89,0,0.11,0.925841584158416,0,0.0741584158415842,0.01,"0",1.29531277960872
"event.times77","+low",20,0.62,0,0.38,0.599405940594059,0,0.400594059405941,0.02,"2.08984567110892",1.13464228636136
"event.times78","full",20,0.81,0,0.19,0.793168316831683,0,0.206831683168317,0.01,"0",0.475474268300986
"event.times79","low.var",20,0.86,0,0.14,0.851881188118812,0,0.148118811881188,0.01,"0",0.808400264681631
"event.times80","+high",20,0.96,0,0.04,0.888910891089109,0,0.111089108910891,0.02,"0.194600679454663",1.57064551157679
"event.times81","+low",20,0.66,0,0.34,0.664950495049505,0,0.335049504950495,0.06,"9.74058303785422",1.22343656821629
"event.times82","full",20,0.75,0,0.25,0.767821782178218,0,0.232178217821782,0.19,"35.244488039128",1.30803552282852
"event.times83","low.var",20,0.88,0,0.12,0.854455445544554,0,0.145544554455446,0.01,"0",0.996210716751359
"event.times84","+high",20,0.36,0.31,0.33,0.357920792079208,0.32029702970297,0.321782178217822,0.49,"120.785607784613",1.17008627494942
"event.times85","+low",20,0.65,0,0.35,0.678514851485149,0,0.321485148514851,0.03,"0.784932139912523",0.78979767923445
"event.times86","full",20,0.77,0,0.23,0.786831683168317,0,0.213168316831683,0.02,"1.90854341350965",1.49547155629495
"event.times87","low.var",20,0.84,0,0.16,0.83980198019802,0,0.16019801980198,0.03,"14.3660501487298",1.23279550846672
"event.times88","+high",20,0.87,0,0.13,0.882277227722772,0,0.117722772277228,0.03,"2.94612591548403",1.32709695814379
"event.times89","+low",20,0.64,0,0.36,0.6,0,0.4,0.01,"0",0.859741595333409
"event.times90","full",20,0.81,0,0.19,0.794752475247525,0,0.205247524752475,0.05,"3.37233051006601",1.22241416507616
"event.times91","low.var",20,0.84,0,0.16,0.83960396039604,0,0.16039603960396,0.01,"0",1.0552605737424
"event.times92","+high",20,0.14,0.4,0.46,0.113465346534653,0.422970297029703,0.463564356435644,0.6,"143.183858385639",1.24279792901909
"event.times93","+low",20,0.64,0,0.36,0.70039603960396,0,0.29960396039604,0.02,"0.516189139651214",0.939131348516848
"event.times94","full",20,0.8,0,0.2,0.812871287128713,0,0.187128712871287,0.01,"0",1.27691022093098
"event.times95","low.var",20,0.8,0,0.2,0.801386138613861,0,0.198613861386139,0.01,"0",1.01008083326038
"event.times96","+high",20,0.92,0,0.08,0.881584158415842,0,0.118415841584158,0.01,"0",1.10960757243562
"event.times97","+low",20,0.73,0,0.27,0.642871287128713,0,0.357128712871287,0.01,"0",1.07479594460928
"event.times98","full",20,0.81,0,0.19,0.833564356435644,0,0.166435643564356,0.02,"0.190401171391511",1.33630343023868
"event.times99","low.var",20,0.83,0,0.17,0.795544554455446,0,0.204455445544554,0.04,"15.667696024396",0.932947097274787
"event.times100","+high",20,0,0.59,0.41,0,0.564851485148515,0.435148514851485,0.67,"52.8647143889318",1.66711081987063
"event.times101","+low",20,0.59,0,0.41,0.616138613861386,0,0.383861386138614,0.01,"0",0.591464430841281
"event.times102","full",20,0.75,0,0.25,0.786633663366337,0,0.213366336633663,0.28,"78.5524128972732",1.50473139245312
"event.times103","low.var",20,0.84,0,0.16,0.794851485148515,0,0.205148514851485,0.01,"0",0.85108785854926
"event.times104","+high",20,0.89,0,0.11,0.914950495049505,0,0.0850495049504951,0.05,"13.1838561641038",1.35858723989098
"event.times105","+low",20,0.72,0,0.28,0.734851485148515,0,0.265148514851485,0.01,"0",0.253941117443215
"event.times106","full",20,0.77,0,0.23,0.771386138613861,0,0.228613861386139,0.03,"2.44744933082374",1.55850713389341
"event.times107","low.var",20,0.87,0,0.13,0.792376237623762,0,0.207623762376238,0.01,"0",1.18975411979424
"event.times108","+high",20,0.67,0.2,0.13,0.672772277227723,0.175445544554455,0.151782178217822,0.56,"56.5088516256938",1.58892647203857
"event.times109","+low",20,0.67,0,0.33,0.586831683168317,0,0.413168316831683,0.05,"11.6174178272441",1.12194313965542
"event.times110","full",20,0.74,0,0.26,0.788910891089109,0,0.211089108910891,0.01,"0",1.35739996212962
"event.times111","low.var",20,0.84,0,0.16,0.864950495049505,0,0.135049504950495,0.09,"14.3912886628784",1.2266843318212
"event.times112","+high",20,0.94,0,0.06,0.914257425742574,0,0.0857425742574257,0.01,"0",1.19893043424306
"event.times113","+low",20,0.66,0,0.34,0.657623762376238,0,0.342376237623762,0.02,"1.24105322428941",0.739956133651633
"event.times114","full",20,0.77,0,0.23,0.793564356435644,0,0.206435643564356,0.03,"1.07013965859135",1.50496358350655
"event.times115","low.var",20,0.79,0,0.21,0.841683168316832,0,0.158316831683168,0.05,"1.04943368519739",0.76816116450621
"event.times116","+high",20,0.88,0,0.12,0.880990099009901,0,0.119009900990099,0.04,"13.0979010274307",1.06913534757795
"event.times117","+low",20,0.66,0,0.34,0.61009900990099,0,0.38990099009901,0.01,"0",0.460904251322582
"event.times118","full",20,0.78,0,0.22,0.773069306930693,0,0.226930693069307,0.02,"0.56086111769913",1.31070298944627
"event.times119","low.var",20,0.88,0,0.12,0.859207920792079,0,0.140792079207921,0.01,"0",0.9697434513893
"event.times120","+high",20,0.9,0,0.1,0.878019801980198,0,0.121980198019802,0.03,"5.97665071377577",1.75617393625155
"event.times121","+low",20,0.72,0,0.28,0.737623762376238,0,0.262376237623762,0.01,"0",1.04483495197942
"event.times122","full",20,0.81,0,0.19,0.807425742574257,0,0.192574257425743,0.01,"0",1.6253428996078
"event.times123","low.var",20,0.78,0,0.22,0.831881188118812,0,0.168118811881188,0.01,"0",1.11970256730075
"event.times124","+high",20,0.88,0,0.12,0.884554455445545,0,0.115445544554455,0.04,"3.1070660741218",0.825179625086776
"event.times125","+low",20,0.62,0,0.38,0.603168316831683,0,0.396831683168317,0.01,"0",0.764432297340467
"event.times126","full",20,0.68,0,0.32,0.760594059405941,0,0.239405940594059,0.01,"0",1.74116175883357
"event.times127","low.var",20,0.82,0,0.18,0.875049504950495,0,0.124950495049505,0.01,"0",1.04103722863855
"event.times128","+high",20,0.9,0,0.1,0.898217821782178,0,0.101782178217822,0.01,"0",0.785096906443516
"event.times129","+low",20,0.68,0,0.32,0.707524752475247,0,0.292475247524752,0.01,"0",1.16081188798612
"event.times130","full",20,0.75,0,0.25,0.80980198019802,0,0.19019801980198,0.05,"5.10601969448733",0.990273073240925
"event.times131","low.var",20,0.88,0,0.12,0.881188118811881,0,0.118811881188119,0.04,"8.53482046819676",1.18499237425181
"event.times132","+high",20,0.82,0,0.18,0.859405940594059,0,0.140594059405941,0.01,"0",0.845227027072667
"event.times133","+low",20,0.59,0,0.41,0.647425742574257,0,0.352574257425743,0.02,"0.295746382153819",0.979290308869062
"event.times134","full",20,0.75,0,0.25,0.77990099009901,0,0.22009900990099,0.01,"0",1.52168121888001
"event.times135","low.var",20,0.8,0,0.2,0.829306930693069,0,0.170693069306931,0.03,"0.231470773885716",0.836891637004311
"event.times136","+high",20,0.04,0.58,0.38,0.0524752475247525,0.552772277227723,0.394752475247525,0.64,"127.967904279229",1.73039273630517
"event.times137","+low",20,0.64,0,0.36,0.706732673267327,0,0.293267326732673,0.01,"0",1.15765396109187
"event.times138","full",20,0.74,0,0.26,0.795841584158416,0,0.204158415841584,0.15,"28.5065068508127",1.17390707902296
"event.times139","low.var",20,0.8,0,0.2,0.848910891089109,0,0.151089108910891,0.01,"0",0.885149514975005
"event.times140","+high",20,0.38,0.29,0.33,0.370594059405941,0.28019801980198,0.349207920792079,0.61,"83.5358735070016",1.33182784593838
"event.times141","+low",20,0.61,0,0.39,0.667821782178218,0,0.332178217821782,0.01,"0",1.04351196944461
"event.times142","full",20,0.8,0,0.2,0.811485148514852,0,0.188514851485149,0.01,"0",1.3781752422436
"event.times143","low.var",20,0.85,0,0.15,0.857920792079208,0,0.142079207920792,0.17,"67.134874538415",0.864408913191066
"event.times144","+high",20,0,0.47,0.53,0,0.511188118811881,0.488811881188119,0.65,"129.223871661508",1.37634055164779
"event.times145","+low",20,0.69,0,0.31,0.734554455445545,0,0.265445544554455,0.01,"0",0.887804503216122
"event.times146","full",20,0.83,0,0.17,0.779108910891089,0,0.220891089108911,0.16,"14.2741850574369",1.74661310104383
"event.times147","low.var",20,0.83,0,0.17,0.832772277227723,0,0.167227722772277,0.14,"28.9480950883796",0.933871865499138
"event.times148","+high",20,0.86,0,0.14,0.874455445544554,0,0.125544554455446,0.03,"0.449087610102478",1.07166043965968
"event.times149","+low",20,0.79,0,0.21,0.778118811881188,0,0.221881188118812,0.01,"0",1.13146746645147
"event.times150","full",20,0.71,0,0.29,0.755544554455446,0,0.244455445544554,0.03,"7.41097761056017",0.777569800379395
"event.times151","low.var",20,0.81,0,0.19,0.827029702970297,0,0.172970297029703,0.01,"0",0.960421570880957
"event.times152","+high",20,0.9,0,0.1,0.907722772277228,0,0.0922772277227723,0.01,"0",1.13079818914849
"event.times153","+low",20,0.68,0,0.32,0.682772277227723,0,0.317227722772277,0.01,"0",0.720089429296828
"event.times154","full",20,0.75,0,0.25,0.798910891089109,0,0.201089108910891,0.03,"0.311219112100118",0.431142757755094
"event.times155","low.var",20,0.86,0,0.14,0.831881188118812,0,0.168118811881188,0.02,"0.430213975636179",0.980927404925212
"event.times156","+high",20,0.91,0,0.09,0.907425742574257,0,0.0925742574257426,0.02,"2.4485883691178",1.12645128465079
"event.times157","+low",20,0.64,0,0.36,0.655841584158416,0,0.344158415841584,0.01,"0",0.498403255103365
"event.times158","full",20,0.71,0,0.29,0.738910891089109,0,0.261089108910891,0.01,"0",0.472724469451902
"event.times159","low.var",20,0.86,0,0.14,0.838019801980198,0,0.161980198019802,0.01,"0",0.845113871261835
"event.times160","+high",20,0.4,0.29,0.31,0.365841584158416,0.323564356435644,0.310594059405941,0.51,"60.0810679171949",1.62952837009035
"event.times161","+low",20,0.62,0,0.38,0.662970297029703,0,0.337029702970297,0.01,"0",0.912289740099882
"event.times162","full",20,0.77,0,0.23,0.75970297029703,0,0.24029702970297,0.03,"1.68914509653941",1.48861413920477
"event.times163","low.var",20,0.84,0,0.16,0.816435643564356,0,0.183564356435644,0.01,"0",0.840030467667802
"event.times164","+high",20,0.85,0,0.15,0.86029702970297,0,0.13970297029703,0.06,"8.08896595772242",1.29607471006624
"event.times165","+low",20,0.71,0,0.29,0.703663366336634,0,0.296336633663366,0.01,"0",0.298848493126354
"event.times166","full",20,0.74,0,0.26,0.785544554455446,0,0.214455445544554,0.01,"0",1.39209072320657
"event.times167","low.var",20,0.87,0,0.13,0.823861386138614,0,0.176138613861386,0.11,"39.0753882557288",0.998275831507165
"event.times168","+high",20,0.91,0,0.09,0.921089108910891,0,0.0789108910891089,0.02,"0.881732539930806",1.31245982286394
"event.times169","+low",20,0.66,0,0.34,0.66970297029703,0,0.33029702970297,0.06,"2.90118260989456",0.787989387830188
"event.times170","full",20,0.78,0,0.22,0.781980198019802,0,0.218019801980198,0.02,"0.36844701949184",0.844523609398877
"event.times171","low.var",20,0.81,0,0.19,0.864059405940594,0,0.135940594059406,0.01,"0",1.16977758684174
"event.times172","+high",20,0.88,0,0.12,0.881584158415842,0,0.118415841584158,0.01,"0",1.38229663932322
"event.times173","+low",20,0.67,0,0.33,0.689009900990099,0,0.310990099009901,0.01,"0",0.910533512388702
"event.times174","full",20,0.83,0,0.17,0.809405940594059,0,0.190594059405941,0.03,"7.81677602253539",1.75580961709112
"event.times175","low.var",20,0.84,0,0.16,0.879009900990099,0,0.120990099009901,0.01,"0",1.17936310723845
"event.times176","+high",20,0.86,0,0.14,0.877425742574257,0,0.122574257425743,0.01,"0",0.869996201166941
"event.times177","+low",20,0.53,0,0.47,0.570990099009901,0,0.429009900990099,0.01,"0",0.348186374554169
"event.times178","full",20,0.77,0,0.23,0.772970297029703,0,0.227029702970297,0.01,"0",0.74293201274243
"event.times179","low.var",20,0.86,0,0.14,0.839009900990099,0,0.160990099009901,0.01,"0",1.17040143884804
"event.times180","+high",20,0.2,0.46,0.34,0.194653465346535,0.45009900990099,0.355247524752475,0.63,"125.043414290148",1.5521847049713
"event.times181","+low",20,0.74,0,0.26,0.712079207920792,0,0.287920792079208,0.01,"0",1.18915609363467
"event.times182","full",20,0.72,0,0.28,0.747128712871287,0,0.252871287128713,0.01,"0",0.245214128371007
"event.times183","low.var",20,0.84,0,0.16,0.868118811881188,0,0.131881188118812,0.05,"1.90261154277997",1.17501018780358
"event.times184","+high",20,0.93,0,0.07,0.927821782178218,0,0.0721782178217822,0.01,"0",1.07894940226834
"event.times185","+low",20,0.7,0,0.3,0.673465346534654,0,0.326534653465347,0.01,"0",0.783850554846313
"event.times186","full",20,0.76,0,0.24,0.755049504950495,0,0.244950495049505,0.02,"0.0691118821122099",1.70570911775151
"event.times187","low.var",20,0.89,0,0.11,0.861683168316832,0,0.138316831683168,0.01,"0",1.13039971458281
"event.times188","+high",20,0.88,0,0.12,0.89029702970297,0,0.10970297029703,0.01,"0",1.0332787603821
"event.times189","+low",20,0.62,0,0.38,0.611287128712871,0,0.388712871287129,0.02,"0.633628158732721",1.0974263557225
"event.times190","full",20,0.78,0,0.22,0.804950495049505,0,0.195049504950495,0.01,"0",1.76105056713429
"event.times191","low.var",20,0.89,0,0.11,0.862673267326733,0,0.137326732673267,0.02,"0.0917082841002059",1.23290704796323
"event.times192","+high",20,0.86,0,0.14,0.860594059405941,0,0.139405940594059,0.01,"0",1.14751139329888
"event.times193","+low",20,0.66,0,0.34,0.646732673267327,0,0.353267326732673,0.02,"0.557216063322379",1.1951285698901
"event.times194","full",20,0.83,0,0.17,0.786435643564356,0,0.213564356435644,0.05,"1.87152992520557",0.677745216724991
"event.times195","low.var",20,0.9,0,0.1,0.872475247524752,0,0.127524752475248,0.15,"18.3485896315525",1.20794301842935
"event.times196","+high",20,0.84,0,0.16,0.887524752475248,0,0.112475247524752,0.01,"0",1.00770863435049
"event.times197","+low",20,0.62,0,0.38,0.624158415841584,0,0.375841584158416,0.02,"0.213863734724109",0.546830407053704
"event.times198","full",20,0.8,0,0.2,0.786930693069307,0,0.213069306930693,0.01,"0",0.894049263070019
"event.times199","low.var",20,0.86,0,0.14,0.861188118811881,0,0.138811881188119,0.01,"0",0.912788765507509
"event.times200","+high",20,0.9,0,0.1,0.893465346534653,0,0.106534653465347,0.01,"0",1.13518599566209
"event.times201","+low",20,0.67,0,0.33,0.704455445544554,0,0.295544554455446,0.01,"0",0.970593419848962
"event.times202","full",20,0.82,0,0.18,0.77009900990099,0,0.22990099009901,0.01,"0",0.538212816550111
"event.times203","low.var",20,0.8,0,0.2,0.858613861386139,0,0.141386138613861,0.01,"0",1.09111545267278
"event.times204","+high",20,0,0.46,0.54,0,0.506534653465347,0.493465346534653,0.67,"111.339712172703",1.38109511088617
"event.times205","+low",20,0.65,0,0.35,0.544653465346535,0,0.455346534653465,0.01,"0",0.357531313115374
"event.times206","full",20,0.74,0,0.26,0.718613861386139,0,0.281386138613861,0.02,"3.30394088555234",1.7498051613693
"event.times207","low.var",20,0.89,0,0.11,0.872178217821782,0,0.127821782178218,0.03,"10.3851702765781",0.802969523974222
"event.times208","+high",20,0.88,0,0.12,0.858217821782178,0,0.141782178217822,0.01,"0",0.81575884670346
"event.times209","+low",20,0.65,0,0.35,0.658118811881188,0,0.341881188118812,0.02,"1.09679319700232",1.1653376791316
"event.times210","full",20,0.78,0,0.22,0.745346534653465,0,0.254653465346535,0.28,"76.6172276804454",1.26875626732774
"event.times211","low.var",20,0.83,0,0.17,0.798514851485149,0,0.201485148514851,0.01,"0",0.834915522958867
"event.times212","+high",20,0.35,0.32,0.33,0.391485148514851,0.324059405940594,0.284455445544554,0.52,"54.5220720175455",1.26285093415744
"event.times213","+low",20,0.66,0,0.34,0.634059405940594,0,0.365940594059406,0.01,"0",0.474707763139885
"event.times214","full",20,0.76,0,0.24,0.771683168316832,0,0.228316831683168,0.01,"0",1.03633554665738
"event.times215","low.var",20,0.91,0,0.09,0.872574257425743,0,0.127425742574257,0.1,"6.64715279207466",1.23006087579401
"event.times216","+high",20,0.94,0,0.06,0.908316831683168,0,0.0916831683168317,0.01,"0",1.32392288669771
"event.times217","+low",20,0.72,0,0.28,0.711881188118812,0,0.288118811881188,0.01,"0",1.18751532234079
"event.times218","full",20,0.78,0,0.22,0.803762376237624,0,0.196237623762376,0.06,"12.3268230351391",1.32075231789295
"event.times219","low.var",20,0.92,0,0.08,0.861584158415842,0,0.138415841584158,0.02,"0.460954102795701",1.22357334023544
"event.times220","+high",20,0.9,0,0.1,0.880990099009901,0,0.119009900990099,0.01,"0",1.19969516461513
"event.times221","+low",20,0.74,0,0.26,0.706336633663366,0,0.293663366336634,0.01,"0",0.690745505551136
"event.times222","full",20,0.72,0,0.28,0.79029702970297,0,0.20970297029703,0.01,"0",0.68205152964192
"event.times223","low.var",20,0.85,0,0.15,0.822475247524752,0,0.177524752475248,0.03,"4.91988600117355",1.03834621580969
"event.times224","+high",20,0.92,0,0.08,0.892277227722772,0,0.107722772277228,0.01,"0",1.02039801945522
"event.times225","+low",20,0.65,0,0.35,0.641485148514851,0,0.358514851485149,0.01,"0",0.964252254073247
"event.times226","full",20,0.73,0,0.27,0.75039603960396,0,0.24960396039604,0.02,"0.331523870914309",0.306962772364518
"event.times227","low.var",20,0.9,0,0.1,0.842772277227723,0,0.157227722772277,0.03,"0.558982164094806",0.893130826981513
"event.times228","+high",20,0.14,0.46,0.4,0.11960396039604,0.47029702970297,0.41009900990099,0.61,"60.4102191001126",1.02174971707813
"event.times229","+low",20,0.68,0,0.32,0.691683168316832,0,0.308316831683168,0.02,"0.749408331564093",0.996878363235762
"event.times230","full",20,0.84,0,0.16,0.834653465346535,0,0.165346534653465,0.02,"4.21583852030836",0.749651183015947
"event.times231","low.var",20,0.81,0,0.19,0.839306930693069,0,0.160693069306931,0.01,"0",0.787223800375559
"event.times232","+high",20,0.9,0,0.1,0.892475247524752,0,0.107524752475248,0.01,"0",1.38358588947498
"event.times233","+low",20,0.66,0,0.34,0.658217821782178,0,0.341782178217822,0.01,"0",0.984406176250619
"event.times234","full",20,0.78,0,0.22,0.757623762376238,0,0.242376237623762,0.01,"0",1.46104134303902
"event.times235","low.var",20,0.84,0,0.16,0.836831683168317,0,0.163168316831683,0.01,"0",1.1870046253631
"event.times236","+high",20,0.92,0,0.08,0.886138613861386,0,0.113861386138614,0.01,"0",1.11526348054754
"event.times237","+low",20,0.64,0,0.36,0.563762376237624,0,0.436237623762376,0.01,"0",0.747700404146167
"event.times238","full",20,0.81,0,0.19,0.827029702970297,0,0.172970297029703,0.01,"0",0.519108056136637
"event.times239","low.var",20,0.83,0,0.17,0.858316831683168,0,0.141683168316832,0.14,"37.753488212042",0.94110670293209
"event.times240","+high",20,0.23,0.43,0.34,0.231386138613861,0.488910891089109,0.27970297029703,0.53,"147.410135657815",1.59622528597864
"event.times241","+low",20,0.72,0,0.28,0.723960396039604,0,0.276039603960396,0.01,"0",1.11778132885643
"event.times242","full",20,0.77,0,0.23,0.810792079207921,0,0.189207920792079,0.01,"0",0.934814071465338
