"1","0.02","160","8","0","0","1","0","0.105148514851485","0.894851485148515","0.42","54.3437920180306","1.20620567106743"
"1","0.02","80","4","0.84","0","0","0.855841584158416","0","0.00227722772277228","0.01","0","0.854326967927965"
"1","0.02","20","1","0.79","0","0","0.834356435643564","0","0","0.02","1.21192227228171","0.808945721807629"
"1","0.02","40","2","0.78","0","0","0.835049504950495","0","0","0.01","0","0.935432673617268"
"1","0.04","20","11","0.9","0","0.02","0.864752475247525","0","0.0314851485148515","0.06","3.2257862713399","0.801979637247601"
"1","0.02","180","9","0","0.31","0.69","0","0.304851485148515","0.695148514851485","0.53","157.948950781794","1.14522142608247"
"1","0.02","200","10","0","0.28","0.72","0","0.255049504950495","0.744950495049505","0.52","81.1388298360517","0.808989708136728"
"1","0.02","120","6","0.31","0.27","0.42","0.286138613861386","0.238217821782178","0.475643564356436","0.48","112.021715422572","0.811937225056398"
"1","0.02","100","5","0.29","0.29","0.42","0.277029702970297","0.276336633663366","0.446633663366337","0.52","80.7868743228453","1.03291537974539"
"1","0.02","140","7","0.1","0.44","0.46","0.118811881188119","0.368514851485149","0.512673267326733","0.5","95.2542691663506","0.883482891739136"
"1","0.02","60","3","0.42","0.21","0.37","0.375643564356436","0.280495049504951","0.343861386138614","0.39","101.299404847865","1.1055931520031"
"1","0.04","120","16","0","0.21","0.79","0","0.207821782178218","0.792178217821782","0.46","112.715783794539","0.934447958103958"
"1","0.04","140","17","0","0","1","0","0.0940594059405941","0.905940594059406","0.47","129.623151054997","1.27436520959872"
"1","0.04","80","14","0.09","0.3","0.61","0.135544554455446","0.262772277227723","0.601683168316832","0.45","145.144313209811","1.31096921766288"
"1","0.04","100","15","0.15","0.29","0.56","0.152277227722772","0.357920792079208","0.48980198019802","0.46","138.667877897846","1.34276583061642"
"1","0.04","180","19","0","0.28","0.72","0","0.295841584158416","0.704158415841584","0.55","73.9979074369565","0.955140696431779"
"1","0.04","60","13","0.5","0.18","0.32","0.466534653465347","0.150693069306931","0.382772277227723","0.35","114.176461621227","1.2581856705187"
"1","0.06","40","22","0.83","0","0","0.891188118811881","0","0.000198019801980198","0.01","0","0.812029908901626"
"1","0.04","160","18","0.26","0.23","0.51","0.230495049504951","0.234158415841584","0.535346534653465","0.44","100.37827860124","0.86647513505657"
"1","0.06","20","21","0.79","0","0.04","0.808217821782178","0","0.0624752475247525","0.11","7.1051588546931","1.23612758421834"
"1","0.04","40","12","0.5","0.22","0.28","0.427821782178218","0.225940594059406","0.346237623762376","0.32","157.996586372021","1.13772128672949"
"1","0.04","200","20","0.07","0.23","0.7","0.0630693069306931","0.194554455445545","0.742376237623762","0.45","96.2562210885766","0.861225483777403"
"1","0.06","100","25","0","0","1","0","0.120594059405941","0.879405940594059","0.45","66.9649969751896","1.38582003827624"
"1","0.06","120","26","0.77","0","0.01","0.777524752475248","0","0.00148514851485149","0.01","0","0.883176962603424"
"1","0.08","20","31","0.84","0","0","0.843366336633663","0","0.00594059405940594","0.03","3.51686822862218","0.981371805196435"
"1","0.06","200","30","0","0.17","0.83","0","0.241485148514851","0.758514851485149","0.49","105.236823663591","0.607832247150198"
"1","0.06","180","29","0","0.3","0.7","0","0.314059405940594","0.685940594059406","0.54","54.1450604676288","1.32497343408547"
"1","0.06","160","28","0","0.29","0.71","0","0.305049504950495","0.694950495049505","0.51","74.3495600278417","0.767220752040597"
"1","0.06","60","23","0.47","0.15","0.38","0.452871287128713","0.170594059405941","0.376534653465347","0.49","110.284823657226","0.914792759127248"
"1","0.06","80","24","0.28","0.17","0.55","0.29970297029703","0.261584158415842","0.438712871287129","0.46","72.8464490303987","0.910653088748875"
"1","0.06","140","27","0.33","0.25","0.42","0.271287128712871","0.188910891089109","0.53980198019802","0.5","79.8649421842526","0.893024151185889"
"1","0.08","180","39","0","0","1","0","0.118019801980198","0.878316831683168","0.4","36.6248228748722","1.04390081381915"
"1","0.08","40","32","0.62","0.14","0.24","0.593366336633663","0.119306930693069","0.287326732673267","0.34","168.209331340733","1.22376389272106"
"1","0.08","60","33","0.41","0.16","0.43","0.281386138613861","0.187722772277228","0.530891089108911","0.39","85.0949760538949","0.832288983133139"
"1","0.08","100","35","0","0.32","0.68","0","0.291683168316832","0.708316831683168","0.46","144.992568740962","1.09572098458813"
"1","0.1","20","41","0.81","0","0","0.851980198019802","0","0","0.01","0","0.864962932228803"
"1","0.08","80","34","0.23","0.25","0.52","0.246336633663366","0.257623762376238","0.496039603960396","0.45","138.818124541488","1.3321016825698"
"1","0.1","40","42","0.88","0","0","0.84990099009901","0","0.00217821782178218","0.01","0","1.29252028171675"
"1","0.08","200","40","0","0.4","0.6","0","0.369306930693069","0.630693069306931","0.43","204.188524630611","0.513194075563649"
"1","0.08","120","36","0.14","0.32","0.54","0.148118811881188","0.314257425742574","0.537623762376238","0.44","79.7974052093852","0.814053227538861"
"1","0.08","160","38","0.22","0.33","0.45","0.254554455445545","0.274455445544554","0.470990099009901","0.53","61.3899556045715","1.36041752282728"
"1","0.08","140","37","0.12","0.15","0.73","0.101980198019802","0.278514851485149","0.61950495049505","0.42","37.780851169311","1.24249202473444"
"1","0.1","160","48","0.8","0","0.02","0.797821782178218","0","0.0121782178217822","0.02","6.51146572727468","0.624430732892797"
"1","0.12","20","51","0.85","0","0","0.810594059405941","0","0.000495049504950495","0.03","4.59170873489154","1.25498205512675"
"1","0.1","80","44","0.38","0.26","0.36","0.401980198019802","0.23039603960396","0.367623762376238","0.36","158.998051710972","1.12483724913527"
