"","treatment","longevity","S","I","R","avgS","avgI","avgR","maxI","tmaxI","quality0"
"event.times","+high",20,0.87,0,0.13,0.851782178217822,0,0.148217821782178,0.01,"0",0.901950581748347
"event.times1","+low",20,0.51,0,0.49,0.536930693069307,0,0.463069306930693,0.04,"8.06184104382763",1.08448370261971
"event.times2","full",20,0.71,0,0.29,0.726831683168317,0,0.273168316831683,0.05,"7.96294231630128",1.17546078251875
"event.times3","low.var",20,0.8,0,0.2,0.821188118811881,0,0.178811881188119,0.01,"0",0.917977818941616
"event.times4","+high",20,0.78,0,0.22,0.854851485148515,0,0.145148514851485,0.01,"0",1.33424084743482
"event.times5","+low",20,0.54,0,0.46,0.546732673267327,0,0.453267326732673,0.01,"0",0.631149549273815
"event.times6","full",20,0.74,0,0.26,0.691089108910891,0,0.308910891089109,0.02,"0.168970929317956",0.969048896579588
"event.times7","low.var",20,0.8,0,0.2,0.764752475247525,0,0.235247524752475,0.04,"1.50489465642302",1.13596558603459
"event.times8","+high",20,0.87,0,0.13,0.861683168316832,0,0.138316831683168,0.08,"24.0000616934799",1.5392193558252
"event.times9","+low",20,0.52,0,0.48,0.522772277227723,0,0.477227722772277,0.03,"0.340327393751105",0.736130628791444
"event.times10","full",20,0.73,0,0.27,0.729207920792079,0,0.270792079207921,0.04,"0.906271135460571",0.48926119408752
"event.times11","low.var",20,0.76,0,0.24,0.779207920792079,0,0.220792079207921,0.03,"4.2052391213381",1.20953423512827
"event.times12","+high",20,0.93,0,0.07,0.823267326732673,0,0.176732673267327,0.06,"23.7655765494312",1.27993863584078
"event.times13","+low",20,0.54,0,0.46,0.519207920792079,0,0.480792079207921,0.02,"0.712650987834032",0.946284943149682
"event.times14","full",20,0.75,0,0.25,0.770594059405941,0,0.229405940594059,0.01,"0",1.66388919023419
"event.times15","low.var",20,0.78,0,0.22,0.81029702970297,0,0.18970297029703,0.05,"6.79881858766202",0.83752366221352
"event.times16","+high",20,0.79,0,0.21,0.830594059405941,0,0.169405940594059,0.05,"32.6005252285126",1.35188274917904
"event.times17","+low",20,0.44,0,0.56,0.451485148514851,0,0.548514851485149,0.01,"0",0.595799841327722
"event.times18","full",20,0.75,0,0.25,0.744851485148515,0,0.255148514851485,0.02,"0.806907900706928",0.898589455114975
"event.times19","low.var",20,0.8,0,0.2,0.762178217821782,0,0.237821782178218,0.02,"0.392278745777161",1.23127274249901
"event.times20","+high",20,0.82,0,0.18,0.857227722772277,0,0.142772277227723,0.01,"0",1.5909637909937
"event.times21","+low",20,0.51,0,0.49,0.530594059405941,0,0.469405940594059,0.02,"0.510588735229309",0.475126765902221
"event.times22","full",20,0.82,0,0.18,0.744158415841584,0,0.255841584158416,0.01,"0",1.39084741623029
"event.times23","low.var",20,0.8,0,0.2,0.753663366336634,0,0.246336633663366,0.01,"0",1.15772411070905
"event.times24","+high",20,0.83,0,0.17,0.862871287128713,0,0.137128712871287,0.02,"2.3714121177413",1.36918679939365
"event.times25","+low",20,0.44,0,0.56,0.41980198019802,0,0.58019801980198,0.01,"0",1.18598031019335
"event.times26","full",20,0.76,0,0.24,0.74990099009901,0,0.25009900990099,0.02,"0.346432415199975",1.1783565096453
"event.times27","low.var",20,0.84,0,0.16,0.849306930693069,0,0.150693069306931,0.05,"0.770899623844593",0.842477982697237
"event.times28","+high",20,0.86,0,0.14,0.864950495049505,0,0.135049504950495,0.12,"20.7543679433846",1.2237253117666
"event.times29","+low",20,0.6,0,0.4,0.563168316831683,0,0.436831683168317,0.01,"0",0.34492464596114
"event.times30","full",20,0.74,0,0.26,0.706930693069307,0,0.293069306930693,0.04,"5.1196367739194",0.990493668520414
"event.times31","low.var",20,0.85,0,0.15,0.842871287128713,0,0.157128712871287,0.02,"0.30182449123334",1.11696054960226
"event.times32","+high",20,0.88,0,0.12,0.863960396039604,0,0.136039603960396,0.01,"0",0.962996564517333
"event.times33","+low",20,0.57,0,0.43,0.593762376237624,0,0.406237623762376,0.01,"0",0.418442756844661
"event.times34","full",20,0.68,0,0.32,0.685148514851485,0,0.314851485148515,0.01,"0",0.798407446553532
"event.times35","low.var",20,0.78,0,0.22,0.805346534653465,0,0.194653465346535,0.02,"0.703283798100889",0.774635157790147
"event.times36","+high",20,0.87,0,0.13,0.903267326732673,0,0.0967326732673267,0.02,"0.208501605450553",1.4303937885252
"event.times37","+low",20,0.51,0,0.49,0.557920792079208,0,0.442079207920792,0.02,"2.62654716581728",1.12424641631039
"event.times38","full",20,0.76,0,0.24,0.773861386138614,0,0.226138613861386,0.01,"0",1.07155019374924
"event.times39","low.var",20,0.78,0,0.22,0.765940594059406,0,0.234059405940594,0.01,"0",0.759340155620461
"event.times40","+high",20,0.85,0,0.15,0.880891089108911,0,0.119108910891089,0.04,"4.25749432803653",1.10627866986879
"event.times41","+low",20,0.52,0,0.48,0.560792079207921,0,0.439207920792079,0.02,"3.35345539215796",1.05278167825411
"event.times42","full",20,0.66,0,0.34,0.654257425742574,0,0.345742574257426,0.04,"5.25601148184221",1.55984872973434
"event.times43","low.var",20,0.79,0,0.21,0.766435643564356,0,0.233564356435644,0.01,"0",1.04995331141889
"event.times44","+high",20,0.86,0,0.14,0.871881188118812,0,0.128118811881188,0.02,"1.3844672589209",0.819213073635705
"event.times45","+low",20,0.43,0,0.57,0.423465346534653,0,0.576534653465346,0.01,"0",0.470341375557223
"event.times46","full",20,0.63,0,0.37,0.719504950495049,0,0.280495049504951,0.01,"0",0.961257758901099
"event.times47","low.var",20,0.8,0,0.2,0.806336633663366,0,0.193663366336634,0.01,"0",0.958781961132941
"event.times48","+high",20,0.89,0,0.11,0.89,0,0.11,0.1,"9.68821636829752",1.55453714807839
"event.times49","+low",20,0.58,0,0.42,0.546138613861386,0,0.453861386138614,0.01,"0",0.999817949493373
"event.times50","full",20,0.77,0,0.23,0.75990099009901,0,0.24009900990099,0.01,"0",1.0951744557515
"event.times51","low.var",20,0.75,0,0.25,0.811980198019802,0,0.188019801980198,0.01,"0",1.028548229436
"event.times52","+high",20,0.86,0,0.14,0.867920792079208,0,0.132079207920792,0.04,"4.75534676817495",1.24444705210559
"event.times53","+low",20,0.39,0,0.61,0.501881188118812,0,0.498118811881188,0.01,"0",1.19771939100456
"event.times54","full",20,0.72,0,0.28,0.734851485148515,0,0.265148514851485,0.01,"0",0.524450039969166
"event.times55","low.var",20,0.75,0,0.25,0.796732673267327,0,0.203267326732673,0.02,"0.403472037957506",1.20641956511643
"event.times56","+high",20,0.9,0,0.1,0.858613861386139,0,0.141386138613861,0.02,"2.25963520126689",1.28969193084233
"event.times57","+low",20,0.57,0,0.43,0.551980198019802,0,0.448019801980198,0.02,"0.157209157580996",0.98836532878305
"event.times58","full",20,0.8,0,0.2,0.796831683168317,0,0.203168316831683,0.01,"0",1.53537492579687
"event.times59","low.var",20,0.87,0,0.13,0.781089108910891,0,0.218910891089109,0.01,"0",0.894277154077827
"event.times60","+high",20,0.9,0,0.1,0.892475247524752,0,0.107524752475248,0.02,"1.45404318240613",1.1348709090164
"event.times61","+low",20,0.64,0,0.36,0.608118811881188,0,0.391881188118812,0.02,"2.09279120075912",0.693553450484774
"event.times62","full",20,0.73,0,0.27,0.767623762376238,0,0.232376237623762,0.01,"0",1.76190232845475
"event.times63","low.var",20,0.86,0,0.14,0.844554455445545,0,0.155445544554455,0.02,"0.0390472779166708",0.931808892509169
"event.times64","+high",20,0.84,0,0.16,0.847326732673267,0,0.152673267326733,0.01,"0",1.07457778422215
"event.times65","+low",20,0.54,0,0.46,0.518811881188119,0,0.481188118811881,0.03,"2.35368074080948",1.17963127925707
"event.times66","full",20,0.66,0,0.34,0.641584158415842,0,0.358415841584158,0.05,"12.08716138041",1.24435441540565
"event.times67","low.var",20,0.81,0,0.19,0.815742574257426,0,0.184257425742574,0.01,"0",0.858955607919205
"event.times68","+high",20,0.88,0,0.12,0.882574257425743,0,0.117425742574257,0.01,"0",0.919446079176978
"event.times69","+low",20,0.57,0,0.43,0.614554455445545,0,0.385445544554455,0.01,"0",0.65652160277429
"event.times70","full",20,0.76,0,0.24,0.764356435643564,0,0.235643564356436,0.01,"0",1.51245089048217
"event.times71","low.var",20,0.77,0,0.23,0.846831683168317,0,0.153168316831683,0.03,"1.863854637076",0.970584395664355
"event.times72","+high",20,0.88,0,0.12,0.856633663366337,0,0.143366336633663,0.01,"0",0.802613260446353
"event.times73","+low",20,0.64,0,0.36,0.651881188118812,0,0.348118811881188,0.01,"0",0.5477486498924
"event.times74","full",20,0.8,0,0.2,0.807920792079208,0,0.192079207920792,0.01,"0",1.52165667687245
"event.times75","low.var",20,0.77,0,0.23,0.770594059405941,0,0.229405940594059,0.01,"0",1.1197080303606
"event.times76","+high",20,0.81,0,0.19,0.821089108910891,0,0.178910891089109,0.02,"0.565126364170285",1.66170357075796
"event.times77","+low",20,0.46,0,0.54,0.439405940594059,0,0.560594059405941,0.02,"2.81880131169478",0.736418991267508
"event.times78","full",20,0.62,0,0.38,0.698019801980198,0,0.301980198019802,0.01,"0",0.444436542847712
"event.times79","low.var",20,0.78,0,0.22,0.768910891089109,0,0.231089108910891,0.01,"0",0.908662736489519
"event.times80","+high",20,0.88,0,0.12,0.881386138613861,0,0.118613861386139,0.06,"15.8017729469514",1.35593998892588
"event.times81","+low",20,0.59,0,0.41,0.567227722772277,0,0.432772277227723,0.02,"0.913507441125383",0.586259309447566
"event.times82","full",20,0.6,0,0.4,0.603762376237624,0,0.396237623762376,0.02,"1.45909894559877",1.31919513436647
"event.times83","low.var",20,0.82,0,0.18,0.764554455445545,0,0.235445544554455,0.02,"0.955792641681318",0.810334119201673
"event.times84","+high",20,0.81,0,0.19,0.833168316831683,0,0.166831683168317,0.02,"2.93538479116539",1.39232919868085
"event.times85","+low",20,0.52,0,0.48,0.542574257425743,0,0.457425742574257,0.01,"0",1.02796124518997
"event.times86","full",20,0.72,0,0.28,0.762772277227723,0,0.237227722772277,0.04,"4.02565612676322",1.3258221786904
"event.times87","low.var",20,0.74,0,0.26,0.760990099009901,0,0.239009900990099,0.01,"0",0.896569272857511
"event.times88","+high",20,0.83,0,0.17,0.847623762376238,0,0.152376237623762,0.05,"18.1408561270065",1.68225832889301
"event.times89","+low",20,0.59,0,0.41,0.625445544554455,0,0.374554455445545,0.01,"0",0.399351150023299
"event.times90","full",20,0.72,0,0.28,0.725742574257426,0,0.274257425742574,0.01,"0",1.29307023332522
"event.times91","low.var",20,0.76,0,0.24,0.75980198019802,0,0.24019801980198,0.01,"0",0.971352435037887
"event.times92","+high",20,0.89,0,0.11,0.848811881188119,0,0.151188118811881,0.03,"2.7692767628361",1.5130236531572
"event.times93","+low",20,0.55,0,0.45,0.591782178217822,0,0.408217821782178,0.01,"0",1.06190095865717
"event.times94","full",20,0.66,0,0.34,0.715841584158416,0,0.284158415841584,0.01,"0",1.70280758299909
"event.times95","low.var",20,0.76,0,0.24,0.794059405940594,0,0.205940594059406,0.02,"1.66792648669992",0.770510486353079
"event.times96","+high",20,0.94,0,0.06,0.892673267326733,0,0.107326732673267,0.15,"82.3703064296463",1.09606106405136
"event.times97","+low",20,0.59,0,0.41,0.616930693069307,0,0.383069306930693,0.02,"1.06809133996252",1.1056349180424
"event.times98","full",20,0.6,0,0.4,0.686336633663366,0,0.313663366336634,0.03,"5.00864725924993",1.07119711815918
"event.times99","low.var",20,0.82,0,0.18,0.787128712871287,0,0.212871287128713,0.02,"0.0582855420918958",1.16455977269876
"event.times100","+high",20,0.87,0,0.13,0.861287128712871,0,0.138712871287129,0.01,"0",1.75994290776277
"event.times101","+low",20,0.56,0,0.44,0.558811881188119,0,0.441188118811881,0.01,"0",1.00975902796318
"event.times102","full",20,0.75,0,0.25,0.718316831683168,0,0.281683168316832,0.01,"0",0.870737155637598
"event.times103","low.var",20,0.76,0,0.24,0.77029702970297,0,0.22970297029703,0.01,"0",0.94835244002206
"event.times104","+high",20,0.87,0,0.13,0.843861386138614,0,0.156138613861386,0.08,"1.89296421827108",1.06314569558555
"event.times105","+low",20,0.51,0,0.49,0.554554455445545,0,0.445445544554455,0.02,"3.49057827410783",0.608501572168454
"event.times106","full",20,0.65,0,0.35,0.686237623762376,0,0.313762376237624,0.01,"0",1.29700786245469
"event.times107","low.var",20,0.85,0,0.15,0.851980198019802,0,0.148019801980198,0.01,"0",0.910657560217472
"event.times108","+high",20,0.88,0,0.12,0.84970297029703,0,0.15029702970297,0.04,"3.93818006513465",1.39861080663017
"event.times109","+low",20,0.57,0,0.43,0.574158415841584,0,0.425841584158416,0.01,"0",0.579777299305282
"event.times110","full",20,0.76,0,0.24,0.775445544554455,0,0.224554455445545,0.01,"0",0.805142522241003
"event.times111","low.var",20,0.81,0,0.19,0.83039603960396,0,0.16960396039604,0.02,"3.36137320024996",1.01381092600359
"event.times112","+high",20,0.88,0,0.12,0.872277227722772,0,0.127722772277228,0.09,"13.0532620931253",1.23890428784058
"event.times113","+low",20,0.64,0,0.36,0.591683168316832,0,0.408316831683168,0.01,"0",0.532003191639768
"event.times114","full",20,0.67,0,0.33,0.670594059405941,0,0.329405940594059,0.02,"0.268272005761486",0.941928646881464
"event.times115","low.var",20,0.8,0,0.2,0.808118811881188,0,0.191881188118812,0.03,"2.21878518561324",1.12558326019451
"event.times116","+high",20,0.82,0,0.18,0.847524752475248,0,0.152475247524752,0.14,"118.655171687133",1.62729485605422
"event.times117","+low",20,0.57,0,0.43,0.602079207920792,0,0.397920792079208,0.02,"1.6800125348929",0.602850633400433
"event.times118","full",20,0.78,0,0.22,0.706930693069307,0,0.293069306930693,0.01,"0",1.76653544179212
"event.times119","low.var",20,0.77,0,0.23,0.762277227722772,0,0.237722772277228,0.03,"3.49292013461454",1.01945964844505
"event.times120","+high",20,0.86,0,0.14,0.862772277227723,0,0.137227722772277,0.09,"20.6073751803449",0.852270994190448
"event.times121","+low",20,0.59,0,0.41,0.583861386138614,0,0.416138613861386,0.01,"0",0.43368786621204
"event.times122","full",20,0.67,0,0.33,0.693168316831683,0,0.306831683168317,0.06,"4.44705098838666",1.64288851500982
"event.times123","low.var",20,0.77,0,0.23,0.81039603960396,0,0.18960396039604,0.02,"0.601211362295258",1.0457298695251
"event.times124","+high",20,0.85,0,0.15,0.854554455445545,0,0.145445544554455,0.01,"0",0.849360664962855
"event.times125","+low",20,0.59,0,0.41,0.53019801980198,0,0.46980198019802,0.01,"0",0.262469052806184
"event.times126","full",20,0.77,0,0.23,0.778712871287129,0,0.221287128712871,0.04,"30.1868978842365",1.34471808640311
"event.times127","low.var",20,0.75,0,0.25,0.772376237623762,0,0.227623762376238,0.02,"0.0257471669463949",1.12185984699582
"event.times128","+high",20,0.87,0,0.13,0.88029702970297,0,0.11970297029703,0.02,"0.0674521799604468",1.28439140155897
"event.times129","+low",20,0.51,0,0.49,0.488811881188119,0,0.511188118811881,0.02,"0.309353904126204",1.17655466691399
"event.times130","full",20,0.7,0,0.3,0.64039603960396,0,0.35960396039604,0.02,"0.406204370887689",1.24550332835265
"event.times131","low.var",20,0.82,0,0.18,0.790891089108911,0,0.209108910891089,0.02,"2.48608469831616",0.94360605446638
"event.times132","+high",20,0.83,0,0.17,0.880693069306931,0,0.119306930693069,0.01,"0",1.15860074082214
"event.times133","+low",20,0.6,0,0.4,0.663366336633663,0,0.336633663366337,0.04,"0.89977934100081",1.16562552981319
"event.times134","full",20,0.71,0,0.29,0.673168316831683,0,0.326831683168317,0.01,"0",1.1933554217711
"event.times135","low.var",20,0.84,0,0.16,0.854851485148515,0,0.145148514851485,0.01,"0",0.930933770318825
"event.times136","+high",20,0.86,0,0.14,0.875247524752475,0,0.124752475247525,0.02,"3.09418981705456",1.16553351465663
"event.times137","+low",20,0.66,0,0.34,0.594059405940594,0,0.405940594059406,0.01,"0",0.979412978597384
"event.times138","full",20,0.65,0,0.35,0.705247524752475,0,0.294752475247525,0.05,"10.679598257535",1.62301484852179
"event.times139","low.var",20,0.79,0,0.21,0.855940594059406,0,0.144059405940594,0.01,"0",0.791980630703976
"event.times140","+high",20,0.88,0,0.12,0.85049504950495,0,0.149504950495049,0.07,"8.74670929981211",1.56549802949236
"event.times141","+low",20,0.48,0,0.52,0.47029702970297,0,0.52970297029703,0.02,"0.460401152730998",0.246691602651504
"event.times142","full",20,0.77,0,0.23,0.728217821782178,0,0.271782178217822,0.05,"3.68872956047582",0.894771227685671
"event.times143","low.var",20,0.86,0,0.14,0.844158415841584,0,0.155841584158416,0.01,"0",0.789810589041039
"event.times144","+high",20,0.85,0,0.15,0.854950495049505,0,0.145049504950495,0.03,"11.7470185358868",1.07702663696873
"event.times145","+low",20,0.58,0,0.42,0.631089108910891,0,0.368910891089109,0.01,"0",1.22714299754114
"event.times146","full",20,0.66,0,0.34,0.755049504950495,0,0.244950495049505,0.06,"4.52973848404597",1.17291710334881
"event.times147","low.var",20,0.78,0,0.22,0.815049504950495,0,0.184950495049505,0.03,"0.861092594863232",1.00151387017405
"event.times148","+high",20,0.9,0,0.1,0.850891089108911,0,0.149108910891089,0.04,"12.1563302832661",1.45009563334126
"event.times149","+low",20,0.36,0,0.64,0.357425742574257,0,0.642574257425743,0.01,"0",0.312941751353748
"event.times150","full",20,0.76,0,0.24,0.727524752475248,0,0.272475247524752,0.06,"28.9059343512254",0.22722243240418
"event.times151","low.var",20,0.88,0,0.12,0.814257425742574,0,0.185742574257426,0.01,"0",0.8657816747934
"event.times152","+high",20,0.88,0,0.12,0.851089108910891,0,0.148910891089109,0.03,"4.59061886490002",1.29259430992678
"event.times153","+low",20,0.48,0,0.52,0.567920792079208,0,0.432079207920792,0.01,"0",0.846493879967437
"event.times154","full",20,0.75,0,0.25,0.75,0,0.25,0.02,"4.46640720537206",1.57690568866111
"event.times155","low.var",20,0.8,0,0.2,0.78950495049505,0,0.21049504950495,0.01,"0",0.779563578841874
"event.times156","+high",20,0.83,0,0.17,0.832178217821782,0,0.167821782178218,0.06,"5.61286802338483",1.46638955390702
"event.times157","+low",20,0.65,0,0.35,0.60009900990099,0,0.39990099009901,0.01,"0",1.11769516792496
"event.times158","full",20,0.74,0,0.26,0.69029702970297,0,0.30970297029703,0.04,"16.1255270960293",0.729256943900443
"event.times159","low.var",20,0.83,0,0.17,0.820891089108911,0,0.179108910891089,0.03,"4.62851252989546",1.13336262171599
"event.times160","+high",20,0.86,0,0.14,0.86970297029703,0,0.13029702970297,0.01,"0",1.08210432794854
"event.times161","+low",20,0.49,0,0.51,0.534752475247525,0,0.465247524752475,0.04,"2.14750743579375",1.1637803832725
"event.times162","full",20,0.67,0,0.33,0.737524752475248,0,0.262475247524752,0.02,"0.152989133561021",0.93936895480906
"event.times163","low.var",20,0.84,0,0.16,0.797821782178218,0,0.202178217821782,0.03,"1.5734549789799",1.12786079290667
"event.times164","+high",20,0.83,0,0.17,0.887029702970297,0,0.112970297029703,0.01,"0",0.925948083486552
"event.times165","+low",20,0.51,0,0.49,0.563069306930693,0,0.436930693069307,0.01,"0",0.742536881957755
"event.times166","full",20,0.68,0,0.32,0.694653465346535,0,0.305346534653465,0.04,"7.2844903427372",1.22828856907849
"event.times167","low.var",20,0.73,0,0.27,0.710792079207921,0,0.289207920792079,0.01,"0",0.930294360996339
"event.times168","+high",20,0.83,0,0.17,0.866237623762376,0,0.133762376237624,0.2,"73.2758165319183",1.42615770580878
"event.times169","+low",20,0.47,0,0.53,0.446633663366337,0,0.553366336633663,0.01,"0",0.897625457873983
"event.times170","full",20,0.76,0,0.24,0.747524752475248,0,0.252475247524752,0.01,"0",1.56177570547847
"event.times171","low.var",20,0.87,0,0.13,0.794752475247525,0,0.205247524752475,0.03,"4.78588735166589",1.18524044199576
"event.times172","+high",20,0.84,0,0.16,0.832079207920792,0,0.167920792079208,0.01,"0",1.32796373121787
"event.times173","+low",20,0.58,0,0.42,0.578019801980198,0,0.421980198019802,0.01,"0",0.542721373753909
"event.times174","full",20,0.64,0,0.36,0.682970297029703,0,0.317029702970297,0.01,"0",0.424615794612609
"event.times175","low.var",20,0.84,0,0.16,0.80950495049505,0,0.19049504950495,0.01,"0",1.23852617691997
"event.times176","+high",20,0.92,0,0.08,0.882772277227723,0,0.117227722772277,0.02,"0.636711139217471",0.908655715289333
"event.times177","+low",20,0.57,0,0.43,0.523861386138614,0,0.476138613861386,0.01,"0",0.555361550627374
"event.times178","full",20,0.79,0,0.21,0.704851485148515,0,0.295148514851485,0.04,"8.82926924291337",1.62655838329135
"event.times179","low.var",20,0.78,0,0.22,0.780792079207921,0,0.219207920792079,0.01,"0",1.01859531230472
"event.times180","+high",20,0.88,0,0.12,0.823564356435644,0,0.176435643564356,0.01,"0",1.30344461667359
"event.times181","+low",20,0.34,0,0.66,0.354455445544554,0,0.645544554455446,0.02,"1.83736572610728",1.06365483415526
"event.times182","full",20,0.76,0,0.24,0.826534653465346,0,0.173465346534653,0.01,"0",1.5293696830283
"event.times183","low.var",20,0.85,0,0.15,0.79,0,0.21,0.02,"0.756601620528669",0.769813992931389
"event.times184","+high",20,0.89,0,0.11,0.888811881188119,0,0.111188118811881,0.18,"25.1592933581207",1.55112285559513
"event.times185","+low",20,0.43,0,0.57,0.437128712871287,0,0.562871287128713,0.01,"0",0.521398884270118
"event.times186","full",20,0.72,0,0.28,0.72970297029703,0,0.27029702970297,0.01,"0",0.862991518783416
"event.times187","low.var",20,0.78,0,0.22,0.795445544554455,0,0.204554455445545,0.02,"0.959080650775283",1.07799137820943
"event.times188","+high",20,0.82,0,0.18,0.854455445544554,0,0.145544554455446,0.01,"0",0.903490252507323
"event.times189","+low",20,0.56,0,0.44,0.546138613861386,0,0.453861386138614,0.01,"0",0.970138438837386
"event.times190","full",20,0.68,0,0.32,0.732277227722772,0,0.267722772277228,0.02,"9.04944896101005",1.39301509554076
"event.times191","low.var",20,0.79,0,0.21,0.780495049504951,0,0.21950495049505,0.03,"0.681741130966985",1.15131116008977
"event.times192","+high",20,0.83,0,0.17,0.869009900990099,0,0.130990099009901,0.05,"6.45141522098274",1.04979030231862
"event.times193","+low",20,0.51,0,0.49,0.507821782178218,0,0.492178217821782,0.02,"0.404135684996169",1.17846670328285
"event.times194","full",20,0.68,0,0.32,0.666534653465347,0,0.333465346534653,0.05,"11.5915772713583",0.772551516753391
"event.times195","low.var",20,0.84,0,0.16,0.784950495049505,0,0.215049504950495,0.01,"0",0.764837246812272
"event.times196","+high",20,0.86,0,0.14,0.885940594059406,0,0.114059405940594,0.05,"3.18399674309339",1.6598547388698
"event.times197","+low",20,0.54,0,0.46,0.492079207920792,0,0.507920792079208,0.01,"0",0.75627475257347
"event.times198","full",20,0.7,0,0.3,0.726534653465347,0,0.273465346534653,0.02,"5.29464057919044",1.31634219127408
"event.times199","low.var",20,0.86,0,0.14,0.803762376237624,0,0.196237623762376,0.01,"0",0.877234795495137
"event.times200","+high",20,0.88,0,0.12,0.853663366336634,0,0.146336633663366,0.01,"0",1.308482614384
"event.times201","+low",20,0.62,0,0.38,0.598811881188119,0,0.401188118811881,0.01,"0",0.606779060223629
"event.times202","full",20,0.68,0,0.32,0.663762376237624,0,0.336237623762376,0.01,"0",1.01094300451503
"event.times203","low.var",20,0.78,0,0.22,0.769306930693069,0,0.230693069306931,0.01,"0",0.779375269296199
"event.times204","+high",20,0.88,0,0.12,0.875643564356436,0,0.124356435643564,0.03,"3.05865408643959",1.00707152192369
"event.times205","+low",20,0.49,0,0.51,0.514554455445545,0,0.485445544554455,0.01,"0",0.384062816337006
"event.times206","full",20,0.75,0,0.25,0.77,0,0.23,0.05,"1.93446506497302",1.32852906365343
"event.times207","low.var",20,0.82,0,0.18,0.824554455445545,0,0.175445544554455,0.02,"0.194526076865768",0.817715327971101
"event.times208","+high",20,0.88,0,0.12,0.85980198019802,0,0.14019801980198,0.01,"0",0.884020287617997
"event.times209","+low",20,0.48,0,0.52,0.478613861386139,0,0.521386138613861,0.01,"0",0.590715884663747
"event.times210","full",20,0.67,0,0.33,0.705445544554455,0,0.294554455445545,0.01,"0",0.663843035481342
"event.times211","low.var",20,0.84,0,0.16,0.775247524752475,0,0.224752475247525,0.01,"0",1.20113971515999
"event.times212","+high",20,0.82,0,0.18,0.843960396039604,0,0.156039603960396,0.01,"0",0.791649221383942
"event.times213","+low",20,0.45,0,0.55,0.446039603960396,0,0.553960396039604,0.02,"2.19686877134821",1.2180218750578
"event.times214","full",20,0.78,0,0.22,0.773663366336634,0,0.226336633663366,0.01,"0",1.32891351759246
"event.times215","low.var",20,0.76,0,0.24,0.785544554455446,0,0.214455445544554,0.01,"0",0.921408830858693
"event.times216","+high",20,0.79,0,0.21,0.813960396039604,0,0.186039603960396,0.01,"0",1.23004260147568
"event.times217","+low",20,0.45,0,0.55,0.49,0,0.51,0.01,"0",1.22857751566334
"event.times218","full",20,0.73,0,0.27,0.762673267326733,0,0.237326732673267,0.01,"0",1.62031550434668
"event.times219","low.var",20,0.82,0,0.18,0.822178217821782,0,0.177821782178218,0.01,"0",0.975322234003695
"event.times220","+high",20,0.84,0,0.16,0.807524752475248,0,0.192475247524752,0.01,"0",1.56363892634494
"event.times221","+low",20,0.45,0,0.55,0.469009900990099,0,0.530990099009901,0.02,"2.49569261501165",0.9037676381494
"event.times222","full",20,0.62,0,0.38,0.69980198019802,0,0.30019801980198,0.04,"3.99327097371815",0.469524666707377
"event.times223","low.var",20,0.76,0,0.24,0.77960396039604,0,0.22039603960396,0.02,"1.4482156402635",0.787757987595195
"event.times224","+high",20,0.88,0,0.12,0.880594059405941,0,0.119405940594059,0.01,"0",1.50594744536158
"event.times225","+low",20,0.49,0,0.51,0.477524752475248,0,0.522475247524752,0.01,"0",0.452237693246315
"event.times226","full",20,0.68,0,0.32,0.667128712871287,0,0.332871287128713,0.01,"0",1.11439840360952
"event.times227","low.var",20,0.84,0,0.16,0.743960396039604,0,0.256039603960396,0.06,"11.6162561815732",1.22838445098813
"event.times228","+high",20,0.87,0,0.13,0.873564356435644,0,0.126435643564356,0.05,"5.33444827501733",0.986280475687828
"event.times229","+low",20,0.5,0,0.5,0.455643564356436,0,0.544356435643564,0.01,"0",0.929900424043062
"event.times230","full",20,0.7,0,0.3,0.758415841584158,0,0.241584158415842,0.01,"0",0.938546900715861
"event.times231","low.var",20,0.84,0,0.16,0.798217821782178,0,0.201782178217822,0.03,"7.04686522571535",1.12901212395821
"event.times232","+high",20,0.88,0,0.12,0.90019801980198,0,0.0998019801980198,0.01,"0",0.813248530669335
"event.times233","+low",20,0.67,0,0.33,0.668217821782178,0,0.331782178217822,0.02,"1.23407735167132",0.68219749317474
"event.times234","full",20,0.79,0,0.21,0.771386138613861,0,0.228613861386139,0.02,"0.719755147597989",0.810367328087017
"event.times235","low.var",20,0.82,0,0.18,0.848712871287129,0,0.151287128712871,0.01,"0",0.932027091761866
"event.times236","+high",20,0.87,0,0.13,0.878910891089109,0,0.121089108910891,0.01,"0",0.863408340486332
"event.times237","+low",20,0.5,0,0.5,0.576831683168317,0,0.423168316831683,0.01,"0",0.876846586696841
"event.times238","full",20,0.79,0,0.21,0.706237623762376,0,0.293762376237624,0.01,"0",0.60785369260902
"event.times239","low.var",20,0.78,0,0.22,0.816435643564356,0,0.183564356435644,0.01,"0",0.814001386357411
"event.times240","+high",20,0.87,0,0.13,0.875742574257426,0,0.124257425742574,0.02,"3.19506183307173",1.53999730288593
"event.times241","+low",20,0.56,0,0.44,0.609108910891089,0,0.390891089108911,0.01,"0",1.17634596372805
"event.times242","full",20,0.68,0,0.32,0.711089108910891,0,0.288910891089109,0.02,"0.333219090740176",1.14411486658533
"event.times243","low.var",20,0.79,0,0.21,0.787821782178218,0,0.212178217821782,0.01,"0",0.767252147847777
"event.times244","+high",20,0.93,0,0.07,0.875346534653465,0,0.124653465346535,0.03,"9.32427158132654",1.0796910292505
